SITE_ID,UID,VISIT_NO,REF_NWCA,NWCA_ECO4,NWCA_WET_GRP,TOTN_SPP,TOTN_FAM,H_ALL,J_ALL,D_ALL,TOTN_NATSPP,TOTN_INTRSPP,H_NAT,J_NAT,D_NAT,N_GRAMINOID,N_FORB,N_HERB,N_SHRUB,N_TREE,N_ANNUAL,N_PERENNIAL,FREQ_SUBMERGED_AQ,FREQ_FLOATING_AQ,FREQ_VTALL_VEG,FREQ_TALL_VEG,FREQ_HMED_VEG,FREQ_MED_VEG,FREQ_SMALL_VEG,FREQ_VSMALL_VEG,FREQ_H2O,FREQ_LITTER,FREQ_EXPOSED_SOIL,FREQ_EXPOSED_GRAVEL,XABCOV_AC,ELEVMAX_200M,ELEVMEAN_200M,ELEVMIN_200M,PCVPY_PT,PIP_PT,PMAX_PT,PMEAN_PT,PMIN_PT,TIP_PT,TMAX_PT,TMAXSD_PT,TMEAN_PT,TMEANPW_PT,TMEANPY_PT,TMEANSD_PT,TMIN_PT,TMINSD_PT,pH_All_Layers,pH_Upper_Layer
NWCA11-2502,5698,1,I,IPL,PRLH,21,10,1.0862,0.3568,0.5732,19,1,0.9621,0.3268,0.547,8,13,21,0,0,3,14,60,0,0,0,0,60,100,20,100,100,0,0,3.24,27.85,27.557,27.34,0.891505,15.578,13.47,124.277,7.934,28.889,26.22,0.644,20.917,12.008,21.458,0.502,15.61,0.489,5.333333333,5.333333333
NWCA11-2507,5700,1,I,CPL,PRLW,38,25,2.7079,0.7444,0.9153,35,1,2.618,0.7364,0.9057,7,11,18,2,5,1,34,20,0,0,60,80,100,100,100,60,20,100,0,0.2,28.01,26.994,25.48,0.496852,36.376,15.082,140.272,8.299,26.418,24.12,0.741,18.011,7.447,18.875,0.609,11.9,0.597,4.7,4.7
NWCA11-2507,5701,2,I,CPL,PRLW,40,29,2.2856,0.6196,0.8244,38,1,2.1775,0.5986,0.789,7,12,19,1,6,3,35,0,0,0,60,100,100,100,100,60,100,100,0,0.2,213.84,191.808,184.62,0.748296,34.545,12.755,103.902,4.481,22.199,17.86,0.83,12.043,-3.444,11.815,0.689,6.23,0.73,5.166666667,5.25
NWCA11-2509,5702,1,I,CPL,PRLW,23,17,2.0414,0.6511,0.8243,20,1,1.8569,0.6198,0.7875,3,4,7,0,3,0,21,0,0,20,100,100,100,100,100,0,20,100,0,2.2,2243.34,2215.39,2202.82,0.810929,23.695,9.258,54.44,2.117,17.142,16.65,0.69,8.559,-0.673,8.986,0.519,0.47,0.54,5.875,6.55
NWCA11-2509,5703,2,I,CPL,PRLW,22,16,2.1626,0.6996,0.8473,19,1,1.987,0.6748,0.8129,1,4,5,0,4,0,20,0,0,0,100,100,100,100,100,0,100,100,0,3.2,0.85,0.311,0,0.740641,79.61,11.503,116.903,8.207,23.9,19.54,0.603,15.21,2.83,15.255,0.512,10.88,0.542,4.9,5.033333333
NWCA11-2512,5704,1,I,CPL,PRLW,26,20,2.1299,0.6537,0.8502,22,1,2.0306,0.6569,0.8408,1,4,5,0,7,0,23,0,0,80,100,100,60,100,100,0,100,100,0,0.02,101.32,100.579,100.03,0.576248,61.013,14.627,149.368,8.326,25.348,24.41,0.611,17.834,6.982,18.104,0.45,11.26,0.492,5,5
NWCA11-2513,5705,1,M,CPL,PRLH,11,10,1.3651,0.5693,0.6892,7,0,0.639,0.3284,0.2762,1,2,3,0,4,0,8,0,0,0,0,100,100,100,100,0,80,100,0,17,1.26,1.207,1.12,0.616417,44.924,16.181,123.431,6.433,26.83,24.9,0.531,19.151,8.713,19.469,0.496,13.4,0.63,4.45,4.45
NWCA11-2514,5706,1,M,CPL,PRLH,14,11,1.3808,0.5232,0.6157,14,0,1.3808,0.5232,0.6157,1,6,7,0,4,0,14,100,100,0,40,40,100,100,100,100,100,0,0,0,26.24,24.815,23.64,1.10178,5.062,6.004,29.555,1.50E-02,21.569,24.18,0.585,16.586,8.451,16.39,0.484,8.99,0.672,7.225,6.45
NWCA11-2515,5707,1,I,CPL,PRLW,24,18,1.7776,0.5593,0.7706,22,0,1.7422,0.5636,0.7667,6,9,15,0,3,1,20,100,0,0,0,100,100,100,100,100,60,100,0,0,35.64,34.456,32.63,0.709899,63.761,12.533,116.414,7.795,24.558,21.75,0.621,15.449,3.35,15.805,0.528,9.15,0.657,4.5,4.5
NWCA11-2516,5708,1,M,CPL,PRLW,13,11,1.9894,0.7756,0.8436,12,0,1.8696,0.7524,0.8257,0,0,0,0,5,0,12,40,0,0,80,80,80,100,100,60,40,100,0,0,44.63,44.272,43.68,0.675474,43.053,15.219,139.629,7.57,25.782,23.04,0.708,17.007,5.418,17.764,0.533,10.98,0.489,5,5
NWCA11-2518,5709,1,I,CPL,PRLH,10,10,1.1788,0.5119,0.5904,10,0,1.1788,0.5119,0.5904,1,5,6,0,2,1,9,60,100,0,40,20,20,100,100,100,100,100,0,0,1250.16,1246.62,1244.2,0.859294,36.247,6.686,40.665,0.749,19.687,18.27,0.833,10.092,-2.428,9.904,0.665,1.91,0.618,8.525,8.55
NWCA11-2519,5710,1,I,CPL,PRLH,17,12,1.7842,0.6297,0.7622,16,0,1.7759,0.6405,0.7615,3,8,11,0,2,3,14,0,0,0,100,60,100,100,100,20,40,40,0,0.2,203.52,201.187,200.65,0.638556,51.393,11.272,97.007,4.347,20.385,15.88,0.74,10.174,-5.375,10.129,0.699,4.46,0.744,4.333333333,4.05
NWCA11-2521,5711,1,M,CPL,PRLW,13,12,1.6358,0.6378,0.7357,11,0,1.226,0.5113,0.583,1,2,3,0,4,1,11,0,0,0,0,100,100,100,100,0,100,100,0,15.6,590.91,587.733,585.42,0.708051,42.227,9.132,49.679,1.093,16.804,11.53,1.191,5.312,-12.918,4.137,1.048,-0.91,1.037,,
NWCA11-2522,5712,1,I,CPL,PRLW,25,19,2.3481,0.7295,0.8695,24,0,2.3079,0.7262,0.8661,4,2,6,0,9,0,24,0,0,40,100,100,80,100,100,0,100,100,0,0,36.97,6.443,1.23,0.581751,29.53,33.466,211.65,3.636,13.782,14.82,0.715,10.208,5,9.583,0.506,5.59,0.534,5.383333333,5.25
NWCA11-2526,5713,1,I,CPL,PRLH,26,22,1.8508,0.5681,0.7862,24,0,1.8188,0.5723,0.7832,3,9,12,0,3,2,21,0,80,0,0,60,100,100,100,100,100,80,0,0,2.58,1.711,0,0.37476,79.042,10.889,109.792,6.69,23.081,18.25,0.671,12.998,9.30E-02,13.213,0.554,7.75,0.485,5.266666667,
NWCA11-2527,5714,1,L,CPL,EH,4,4,0.7261,0.5238,0.4945,4,0,0.7261,0.5238,0.4945,1,1,2,0,0,0,4,0,0,0,0,0,0,0,100,0,100,100,0,0,32.83,25.871,20.5,0.413866,44.161,15.598,135.12,7.445,14.893,11.79,0.727,7.517,-3.65,8.22,0.773,3.25,1.012,5.3,4.9
NWCA11-2527,5715,2,L,CPL,EH,3,3,0.6928,0.6306,0.4897,3,0,0.6928,0.6306,0.4897,1,1,2,0,0,0,3,0,0,0,0,0,0,0,100,0,100,100,0,0,86.94,86.546,86.25,0.748774,48.993,13.648,127.572,6.559,23.873,20.59,0.662,14.801,1.763,15.256,0.584,9.02,0.661,,
NWCA11-2529,4444,2,I,CPL,EH,6,4,0.9885,0.5517,0.5426,6,0,0.9885,0.5517,0.5426,2,2,4,0,0,0,6,0,0,0,0,0,0,100,100,0,100,40,0,0,1.02,0.383,0,0.512197,68.191,17.473,153.231,8.79,26.945,25.1,0.553,20.16,10.396,20.401,0.486,15.22,0.556,7.65,7.65
NWCA11-2529,4445,1,I,CPL,EH,6,4,1.0835,0.6047,0.6212,6,0,1.0835,0.6047,0.6212,2,2,4,0,0,0,6,0,0,0,0,0,0,80,100,0,100,40,0,0,10.55,3.415,0.51,1.07879,15.407,13.17,111.781,6.4,28.623,26.45,0.478,21.306,12.738,21.611,0.398,16.16,0.493,7.78,7.55
NWCA11-2530,5716,1,I,CPL,EH,11,6,1.4138,0.5896,0.705,11,0,1.4138,0.5896,0.705,5,3,8,0,0,1,10,0,0,0,0,0,0,100,0,20,100,100,0,0,3.7,2.8,0.3,0.618829,54.311,16.982,135.38,7.729,26.042,23.53,0.55,18.265,7.097,18.37,0.56,13,0.681,5.65,5.65
NWCA11-2531,3574,1,L,CPL,EH,25,10,1.1235,0.349,0.4745,22,2,1.1167,0.3613,0.4736,8,13,21,0,0,3,17,0,0,0,0,0,0,100,100,0,100,60,0,0.06,2655.91,2629.99,2621.77,1.03957,31.733,12.659,67.05,2.028,14.375,14.81,0.877,6.397,-0.167,7.412,0.553,-2.01,0.725,6.5,6.5
NWCA11-2535,5717,1,M,CPL,EH,19,9,1.854,0.6297,0.7733,19,0,1.854,0.6297,0.7733,5,4,9,2,1,1,17,0,0,0,0,20,60,100,100,0,100,40,0,0,127.76,117.023,112.54,0.48501,46.757,13.982,127.017,7.623,16.407,11.53,0.771,6.01,-5.7,7.151,0.781,0.49,0.867,4.725,4.566666667
NWCA11-2536,3340,1,L,CPL,EW,18,11,1.5066,0.5212,0.7293,17,0,1.5053,0.5313,0.7292,5,8,13,1,0,5,9,0,0,0,0,0,0,80,100,0,100,100,0,0,177.05,175.818,175.56,0.717643,57.089,14.33,128.027,8.171,23.416,20.36,0.692,14.226,1.376,14.823,0.575,8.09,0.569,,
NWCA11-2537,4062,1,I,CPL,EH,8,4,0.536,0.2578,0.2792,7,1,0.5152,0.2648,0.2743,5,1,6,0,0,1,6,0,0,0,0,0,0,100,0,40,100,60,0,0.4,342.91,339.307,337.52,0.626322,51.679,10.859,79.297,2.168,16.529,11.41,0.971,5.07,-10.885,5.168,0.976,-1.27,1.103,4.775,4.633333333
NWCA11-2538,3875,1,M,CPL,EW,25,16,2.1338,0.6629,0.8395,23,1,2.0257,0.6461,0.8221,2,13,15,1,0,7,13,0,0,0,0,0,20,100,100,0,40,80,40,4.02,3.54,1.769,3.00E-02,0.348271,67.386,11.033,112.448,7.499,23.107,19.73,0.661,14.188,1.178,14.143,0.567,8.64,0.532,6.033333333,
NWCA11-2540,5718,1,M,CPL,EH,4,3,1.2248,0.8835,0.6734,4,0,1.2248,0.8835,0.6734,2,1,3,0,0,0,4,0,0,0,0,0,0,0,100,40,100,60,0,0,308.71,302.127,296.67,0.824462,36.193,9.413,50.719,1.165,16.409,9.53,1.169,3.837,-14.858,3.163,1.037,-1.85,1.047,,
NWCA11-2541,5719,1,I,CPL,EW,16,9,1.4369,0.5183,0.6869,13,2,1.2722,0.496,0.6558,6,6,12,0,0,2,13,0,0,0,0,0,100,100,100,0,60,60,0,6.82,10.59,2.508,-0.13,0.428222,44.078,13.405,126.456,8.001,14.688,10.67,0.636,6.394,-4.537,7.493,0.777,2.11,0.989,5.8,5.8
NWCA11-2542,5720,1,I,CPL,PRLW,33,16,1.8242,0.5217,0.7934,31,2,1.631,0.475,0.7373,8,12,20,0,3,1,28,0,0,0,0,0,100,100,100,0,100,60,0,45.22,283.31,282.216,281.38,0.525741,60.743,10.332,91.642,4.969,20.339,15.32,0.709,10.208,-4.545,10.21,0.672,5.09,0.705,7.32,7.266666667
NWCA11-2543,5721,1,M,CPL,PRLH,20,11,1.566,0.5227,0.701,14,3,1.2439,0.4713,0.6193,10,8,18,0,0,4,9,0,0,0,0,0,0,0,100,0,100,100,0,10.3,1.81,0.672,8.00E-02,0.708445,49.664,17.154,120.608,6.279,26.763,24.54,0.568,19.043,8.535,19.413,0.535,13.55,0.63,5.4,5.4
NWCA11-2546,5722,1,I,CPL,EW,38,19,2.2164,0.6093,0.816,36,1,2.4543,0.6849,0.8776,10,7,17,3,1,2,36,0,0,0,0,20,40,100,100,0,100,20,0,46.2,55.35,42.031,31.34,0.388907,45.267,15.44,134.847,7.529,16.352,12.25,0.753,7.401,-4.966,7.896,0.764,2.55,0.947,4.45,4.45
NWCA11-2549,3755,1,L,CPL,EH,4,3,0.8156,0.5883,0.4825,4,0,0.8156,0.5883,0.4825,2,0,2,0,0,0,4,0,0,0,0,0,0,100,100,0,100,100,0,0,0.99,0.299,-0.23,0.740641,79.61,11.502,116.914,8.21,23.9,19.56,0.603,15.214,2.83,15.255,0.512,10.86,0.542,3.883333333,3.533333333
NWCA11-2551,5723,1,M,CPL,EH,16,9,1.185,0.4274,0.5388,15,1,1.1571,0.4273,0.5337,5,0,5,0,1,0,15,0,0,0,0,0,0,100,60,0,100,60,0,0.6,489.28,485.577,484.99,0.948341,51.485,11.724,73.163,1.571,20.641,16.82,0.992,10.525,-5.137,10.039,0.803,4.23,0.732,5.514285714,5.42
NWCA11-2555,4794,1,L,CPL,EH,10,6,0.4954,0.2151,0.2181,10,0,0.4954,0.2151,0.2181,3,4,7,1,0,0,9,0,0,0,0,0,0,100,100,0,100,100,0,0,995.14,993.894,992.69,1.05838,21.133,7.309,43.676,1.1,22.982,20.79,0.689,12.231,-0.57,12.754,0.516,3.67,0.485,7.975,8.1
NWCA11-2557,5724,1,I,CPL,EW,15,7,1.2634,0.4665,0.6606,13,2,0.7567,0.295,0.4127,6,3,9,0,0,1,13,0,0,0,0,0,100,100,100,0,100,20,20,71.02,1.64,0.462,0.1,0.515902,52.523,17.552,153.254,8.597,27.321,25.1,0.544,19.916,10.38,20.582,0.456,14.73,0.483,6.575,6.566666667
NWCA11-2562,5725,1,M,CPL,EW,43,27,2.6123,0.6945,0.9023,36,6,2.3898,0.6669,0.8794,8,8,16,3,4,3,38,0,0,0,0,60,100,100,100,0,100,0,0,31.64,1529.42,1500.27,1495.62,0.663083,17.297,7.938,62.054,1.84,12.7,12.14,0.862,4.473,-5.55,4.187,0.661,-3.2,0.755,,
NWCA11-2564,5726,1,L,CPL,EH,3,3,0.853,0.7764,0.5256,3,0,0.853,0.7764,0.5256,1,1,2,0,0,0,3,0,0,0,0,0,0,100,100,0,100,60,0,0,94.64,92.672,90.78,0.792674,53.497,13.697,128.97,7.338,24.047,20.24,0.701,14.418,1.047,14.906,0.582,8.6,0.616,6.4,6.4
NWCA11-2565,3896,1,I,CPL,EH,6,4,1.1997,0.6696,0.6071,6,0,1.1997,0.6696,0.6071,4,1,5,0,0,0,6,40,0,0,0,0,0,100,0,100,100,0,0,0,0,0,0,0.572007,69.682,19.017,166.098,9.524,26.811,24.71,0.501,19.327,9.101,19.684,0.391,13.94,0.466,5.5,5.5
NWCA11-2566,4060,1,M,CPL,EH,4,2,0.7622,0.5498,0.4223,3,1,0.7555,0.6877,0.4212,4,0,4,0,0,0,4,0,0,0,0,0,0,100,20,20,100,20,0,0.12,98.23,95.599,91.87,0.865123,54.365,13.343,124.596,7.375,24.251,20.15,0.701,14.436,1.299,15.023,0.591,8.72,0.666,7.7,7.75
NWCA11-2571,5727,1,M,CPL,PRLH,24,15,2.1173,0.6662,0.8308,20,3,2.1422,0.7151,0.8531,3,11,14,0,2,5,12,0,0,0,0,60,40,100,100,0,40,80,60,32.9,567.18,558.986,555.46,0.744941,43.884,9.208,49.131,0.973,16.832,11.09,1.22,4.969,-13.49,3.772,1.099,-1.15,1.095,,
NWCA11-2573,5733,1,I,CPL,EW,13,9,1.8969,0.7395,0.8056,10,2,1.4265,0.6195,0.6935,5,5,10,0,0,0,13,0,0,0,0,0,40,80,80,60,100,60,0,28.64,2526.13,2480.9,2432.47,1.00409,10.411,20.042,107.405,0.928,11.944,11.14,0.867,5.101,-1,5.483,0.643,-0.93,0.718,5,5
NWCA11-2575,3894,1,L,CPL,EH,3,3,0.0246,0.0224,0.0071,3,0,0.0246,0.0224,0.0071,0,1,1,0,0,0,3,0,0,0,0,0,0,100,80,80,100,100,0,0,82.69,33.849,18.42,1.09612,10.026,16.803,84.979,7.60E-02,14.515,17.33,0.716,13.657,10.535,12.981,0.57,9.99,0.549,6.1,6.1
NWCA11-2577,3792,1,L,CPL,EH,4,3,0.9207,0.6641,0.5353,4,0,0.9207,0.6641,0.5353,3,1,4,0,0,0,4,0,0,0,0,0,0,100,0,0,100,0,0,0,70.17,66.158,64.82,0.674239,57.338,13.194,126.923,6.166,25.716,22.27,0.635,16.67,4.772,17.253,0.532,11.07,0.524,4.566666667,
NWCA11-2578,3662,1,M,CPL,PRLH,23,10,1.814,0.5785,0.758,13,8,1.4096,0.5496,0.6901,11,6,17,0,1,4,14,0,0,0,0,0,0,100,100,0,100,0,0,94.54,8.99,8.42,6.15,0.456145,52.128,15.607,150.468,10.225,27.026,25.47,0.553,19.725,10.192,20.313,0.461,13.98,0.479,5.1,5.1
NWCA11-2580,5734,1,M,CPL,EH,9,5,0.726,0.3304,0.3456,9,0,0.726,0.3304,0.3456,5,1,6,0,0,1,8,0,0,0,0,0,0,100,100,0,100,100,0,0,2.97,0.499,-0.4,0.532541,60.385,19.102,156.571,10.072,27.204,24.99,0.488,19.97,10.467,20.631,0.457,14.95,0.539,4.3,4.3
NWCA11-2581,3893,1,L,CPL,EH,2,2,0.018,0.026,0.0052,2,0,0.018,0.026,0.0052,2,0,2,0,0,0,2,0,0,0,0,0,0,100,0,0,100,100,0,0,67.75,64.955,62.68,0.783987,47.646,14.48,131.712,7.274,25.482,21.82,0.666,16.21,4.26,16.979,0.542,10.6,0.543,6.025,5.766666667
NWCA11-2582,3573,1,M,CPL,EW,17,11,1.1855,0.4184,0.587,16,0,1.1811,0.426,0.5865,1,10,11,0,0,5,7,0,0,0,0,0,0,100,100,0,80,60,60,0.04,1.56,0.92,0,0.826825,72.574,18.197,163.301,9.732,26.355,23.83,0.485,19.656,9.403,19.795,0.43,15.48,0.491,5.2,5.2
NWCA11-2584,5735,1,I,CPL,EH,9,7,1.5434,0.7024,0.7372,8,1,1.3065,0.6283,0.6562,2,2,4,2,0,0,9,0,0,0,0,0,0,100,100,0,100,100,0,14.24,20.23,18.65,17.22,0.816532,58.791,17.97,139.486,7.825,25.363,23.27,0.592,17.21,5.587,17.119,0.571,11.15,0.801,4.6,4.6
NWCA11-2588,3663,1,I,CPL,EH,28,11,1.8345,0.5505,0.7785,23,4,1.5397,0.4911,0.6864,7,13,20,1,0,5,17,0,0,0,0,0,0,100,100,0,100,100,60,22.34,3.9,3.09,1.39,0.827436,74.635,19.797,168.894,10.412,26.382,24.15,0.58,19.745,9.178,19.735,0.468,15.34,0.744,4.55,4.466666667
NWCA11-2589,5736,1,I,CPL,EH,17,10,1.912,0.6749,0.8201,14,3,1.711,0.6483,0.7785,5,4,9,1,0,1,14,0,0,0,0,0,40,100,100,20,100,80,0,36.24,3.64,0.931,0.17,0.594582,48.319,18.922,128.128,5.629,27.223,24.57,0.48,19.624,9.583,20.104,0.534,14.68,0.659,5.15,5.15
NWCA11-2591,5737,1,I,CPL,EH,7,5,1.235,0.6347,0.653,7,0,1.235,0.6347,0.653,2,2,4,1,0,0,7,0,0,0,0,0,0,80,100,80,100,0,0,0,480.73,479.249,478.18,0.778106,46.729,9.458,63.278,1.142,19.343,15.97,1.068,9.346,-7.312,8.15,0.853,2.72,0.76,7.275,6.75
NWCA11-2593,5738,1,I,CPL,EH,14,8,1.4562,0.5518,0.698,12,2,1.1128,0.4478,0.5616,6,6,12,0,0,0,14,0,0,0,0,0,0,100,80,80,100,100,0,22.66,390.36,390.344,390.21,0.859154,34.411,9.813,58.877,1.268,19.151,14.04,1.26,7.683,-10.775,6.501,1.004,1.33,0.957,8,7.85
NWCA11-2597,3753,1,I,CPL,PRLW,40,19,2.3875,0.6472,0.875,32,6,2.0909,0.6033,0.8296,11,13,24,0,3,3,30,0,0,0,0,0,0,100,100,0,100,60,0,16.34,15.21,7.662,4.19,0.301631,58.312,11.547,118.661,8.182,20.308,15.48,0.611,10.702,-0.742,11.9,0.653,5.92,0.772,3.133333333,3.15
NWCA11-2598,4059,1,M,CPL,EH,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,100,100,100,0,100,60,0,226.05,223.808,222.37,0.449619,40.581,10.302,82.482,4.067,17.912,13.36,0.804,7.875,-6.338,7.754,0.755,2.39,0.764,7.5,7.5
NWCA11-2599,3570,1,I,CPL,EH,10,6,1.4729,0.6397,0.7047,10,0,1.4729,0.6397,0.7047,3,2,5,1,0,0,10,0,0,0,0,0,0,100,100,100,100,0,0,0,350.61,347.309,346.55,0.627948,52.252,10.899,79.4,2.157,16.38,11.33,0.961,4.982,-11.068,5.02,0.944,-1.36,1.038,6.533333333,6.25
NWCA11-2600,3572,1,I,CPL,EW,11,7,1.7817,0.743,0.791,11,0,1.7817,0.743,0.791,2,3,5,0,0,2,8,0,0,0,0,0,0,60,60,0,60,100,0,0,862.86,857.023,854.56,0.736785,34.469,8.036,38.73,0.812,16.472,13.18,1.225,6.34,-10.843,4.569,1.059,-0.5,0.965,,
NWCA11-2603,3895,1,I,CPL,EH,4,4,0.6398,0.4615,0.341,4,0,0.6398,0.4615,0.341,1,1,2,0,0,0,4,0,0,0,0,0,0,100,100,0,100,100,0,0,94.23,93.095,90.24,0.435083,34.832,12.608,115.576,6.594,26,24.34,0.638,17.661,6.153,17.828,0.566,10.98,0.707,4.525,4.6
NWCA11-2605,4058,1,L,CPL,EH,4,2,1.1525,0.8314,0.6544,3,1,1.0383,0.9451,0.6305,4,0,4,0,0,0,4,0,0,0,0,0,0,100,0,0,100,20,0,5,1.959,1.877,1.835,0.547033,36.687,9.836,82.358,2.715,14.561,9.3,0.911,4.968,-8.521,5.415,0.92,0.64,0.994,4.633333333,4.633333333
NWCA11-2606,4057,1,M,CPL,PRLH,26,8,1.9586,0.6011,0.8284,18,7,1.5198,0.5258,0.739,7,13,20,0,0,5,16,0,0,0,0,0,0,100,100,0,100,100,0,42.2,75.43,60.378,56.52,0.369228,43.88,13.672,127.801,8.042,15.737,11.65,0.624,7.484,-4.207,7.834,0.648,3.32,0.78,4.2,4.2
NWCA11-2608,4056,1,L,CPL,EH,7,6,0.9628,0.4948,0.5477,7,0,0.9628,0.4948,0.5477,3,1,4,1,0,0,7,0,0,0,0,0,0,80,100,60,100,40,0,0,395,386.718,377.16,0.478631,40.165,9.478,81.618,2.538,13.826,8.66,0.917,2.598,-12.895,3.027,0.973,-3.47,1.099,5.8,5.433333333
NWCA11-2612,5739,1,L,W,PRLH,35,14,2.2792,0.6411,0.86,27,5,2.0879,0.6335,0.8366,16,13,29,1,0,1,29,0,0,0,0,0,20,80,100,40,20,100,60,7.3,202.28,201.067,200.5,0.638556,51.393,11.279,96.999,4.349,20.385,15.91,0.74,10.193,-5.375,10.129,0.699,4.48,0.744,4.55,4.5
NWCA11-2612,5740,2,L,W,PRLH,38,18,2.5344,0.6967,0.8854,25,5,2.2663,0.7041,0.8616,15,14,29,1,0,1,27,0,0,0,0,0,0,20,100,40,0,100,100,5.82,185.27,184.371,183.83,0.612338,35.466,10.653,92.22,4.93,15.309,10.26,0.839,5.767,-6.859,5.792,0.81,1.28,1.011,6.3,6.3
NWCA11-2619,5741,1,I,W,PRLW,30,17,2.3563,0.6928,0.8668,16,13,1.766,0.6369,0.7695,8,10,18,1,3,1,26,0,0,0,0,40,100,100,100,0,100,100,0,41.46,2.82,2.595,1.32,0.590598,49.332,17.8,126.587,5.674,27.165,24.43,0.477,19.605,9.455,20.023,0.53,14.78,0.634,4.5,4.5
NWCA11-2619,5742,2,I,W,PRLW,26,16,2.1082,0.6471,0.8266,16,8,1.5949,0.5752,0.7397,5,12,17,0,3,1,22,0,0,0,0,40,100,100,100,0,100,80,0,21.72,3.86,3.191,2.61,0.709422,67.401,15.138,126.83,8.164,24.695,22.3,0.571,16.289,3.743,16.068,0.521,10.27,0.605,4.325,4.2
NWCA11-2620,5743,1,M,W,PRLH,33,14,2.0835,0.5959,0.8371,25,6,1.5857,0.4926,0.7462,14,17,31,0,0,1,26,0,20,0,0,0,0,20,100,20,20,100,20,18.66,484.1,464.733,457.61,0.41301,90.659,11.971,116.629,6.741,17.934,12.68,0.728,7.398,-6.36,7.366,0.642,2.12,0.68,5.5,5.3
NWCA11-2623,5744,1,L,W,PRLH,35,15,2.3526,0.6617,0.8409,32,3,2.3048,0.665,0.8372,14,18,32,1,0,3,29,0,0,0,0,0,0,100,100,100,0,60,0,1.14,49.24,30.462,28.84,0.338615,76.183,11.002,106.241,6.23,19.966,14.63,0.726,8.74,-5.695,8.769,0.755,2.85,0.882,8,8
NWCA11-2628,5745,1,M,W,PRLH,18,9,2.0489,0.7089,0.8416,4,10,0.8824,0.6365,0.5316,6,8,14,0,0,1,8,0,40,0,0,0,0,100,100,100,100,100,20,13.72,512.05,501.32,496.07,0.423279,68.317,11.05,111.321,6.404,16.492,11.3,0.623,5.156,-8.81,5.358,0.711,-0.98,0.89,4.675,4.533333333
NWCA11-2632,3854,2,I,CPL,EW,17,13,1.5503,0.5472,0.7151,17,0,1.5503,0.5472,0.7151,5,1,6,3,3,0,17,0,0,0,0,80,100,80,100,100,100,0,0,0,565.82,563.392,560.68,0.736696,31.446,9.861,59.784,1.249,17.725,11.98,1.201,6.337,-12.318,5.148,1.005,0.69,0.933,7,7
NWCA11-2632,5746,1,I,CPL,EW,17,12,1.4839,0.5238,0.6824,17,0,1.4839,0.5238,0.6824,7,0,7,3,3,0,17,0,0,0,0,100,100,100,100,0,100,0,0,0,1.36,0.52,-0.14,0.608676,47.656,11.223,105.813,7.393,23.732,19.12,0.601,14.585,2.555,14.87,0.511,10.05,0.585,4.96,5.2
NWCA11-2633,3853,2,I,CPL,PRLW,59,39,2.8806,0.7065,0.9128,57,2,2.8592,0.7072,0.9116,10,17,27,0,11,1,55,0,0,60,100,100,100,100,100,60,100,100,0,1.82,90.41,89.51,88.69,0.370167,49.392,12.182,117.764,7.644,17.444,12.58,0.604,7.005,-6.393,7.507,0.68,1.43,0.926,3.775,3.8
NWCA11-2633,5802,1,I,CPL,PRLW,68,45,3.033,0.7188,0.9299,65,2,2.9813,0.7142,0.927,9,27,36,0,10,1,61,0,0,100,100,100,100,100,100,60,100,100,0,6.6,28.5,26.193,24.11,0.401301,83.522,11.652,114.728,7.136,22.879,18.3,0.753,12.686,-0.14,13.025,0.611,7.07,0.552,4.12,4.066666667
NWCA11-2634,3436,1,M,CPL,EH,4,2,0.8696,0.6273,0.5306,4,0,0.8696,0.6273,0.5306,4,0,4,0,0,0,4,0,0,0,0,0,0,60,100,40,80,100,0,0,27.66,24.304,21.24,0.375928,67.283,11.462,117.298,7.617,21.735,18,0.688,12.137,-0.733,12.342,0.601,6.28,0.801,3.366666667,3.366666667
NWCA11-2636,3860,1,M,CPL,EH,14,7,1.075,0.4073,0.5275,12,2,1.1932,0.4802,0.5576,4,5,9,0,1,1,11,0,0,0,0,0,40,100,100,0,100,0,0,69.24,1.03,0.836,0.61,0.858703,73.304,17.278,132.393,8.022,25.219,22.43,0.542,17.137,5.542,17.023,0.49,11.84,0.538,3.85,3.85
NWCA11-2637,3339,1,L,CPL,EH,8,5,1.306,0.6281,0.6944,7,1,1.2843,0.66,0.6918,4,1,5,0,1,1,7,0,20,0,0,0,60,60,80,20,100,100,0,0.42,564.68,562.055,559.28,0.696517,43.685,8.759,48.477,1.027,16.759,11.32,1.223,5.106,-13.153,3.985,1.069,-1.1,1.051,,
NWCA11-2639,3317,1,I,CPL,EH,17,10,1.7894,0.6316,0.7842,15,1,1.4457,0.5339,0.6736,9,7,16,0,0,0,15,0,0,0,0,0,0,100,100,0,100,0,0,48.8,97.24,89.987,82.18,0.209941,62.468,12.919,126.505,8.936,19.325,14.82,0.698,9.734,-2.577,10.518,0.707,4.65,0.802,4.72,3.9
NWCA11-2640,3859,1,L,CPL,PRLW,41,23,2.5135,0.6768,0.8655,38,3,2.4757,0.6806,0.8629,18,13,31,1,2,2,36,0,0,0,0,40,100,100,100,0,80,80,0,1.82,994.5,968.709,955.59,0.40058,68.009,14.968,134.185,8.48,16.277,13.7,0.862,7.686,-5.407,7.133,0.71,1.67,0.656,4.56,4.533333333
